,N,P,K,temperature,humidity,ph,rainfall,state,label
13119,8,43,16,27.681168553452963,82.09802618171628,6.98121400565484,55.566773942463925,Maharashtra,mungbean
13120,15,54,17,29.68481886125692,88.35868151481215,6.598208806732778,40.75331232125501,Himachal Pradesh,mungbean
13121,2,56,16,28.802586870372757,82.54128008128652,6.932421927857892,46.90848403105053,Maharashtra,mungbean
13122,14,47,22,27.237790850869366,87.97372301906269,6.462597426996097,38.5576647285448,Jammu and Kashmir,mungbean
13123,15,55,19,27.309506508863777,89.95058904664795,7.076179408519092,48.65449130185797,Jammu and Kashmir,mungbean
13124,21,46,24,27.377893347623917,87.06215683121863,6.221006154545226,49.36434390337374,Maharashtra,mungbean
13125,20,44,17,29.74545627356765,85.6634933638613,6.368032271916391,46.61101106062742,Maharashtra,mungbean
13126,20,35,19,27.63874750067269,82.62534014099873,6.37507185480775,53.30477369546202,Himachal Pradesh,mungbean
13127,8,42,19,29.00229219775827,89.2279742829189,6.631581054277705,40.938608634789894,Maharashtra,mungbean
13128,26,51,24,28.742455997186127,88.10047601634297,6.43629909271679,51.50565789286762,Jammu and Kashmir,mungbean
13129,5,58,21,29.320158942986573,89.82848717648356,6.54834398744901,41.70847379255852,Himachal Pradesh,mungbean
13130,28,51,19,27.12695944625348,89.00379194860282,6.395952573332517,57.34956993442866,Himachal Pradesh,mungbean
13131,26,40,23,27.49723664182821,88.13776240015957,6.306078991139832,52.49728836090772,Himachal Pradesh,mungbean
13132,4,41,20,29.50628454444372,83.55223232320611,7.139980033688482,59.638367245930596,Maharashtra,mungbean
13133,2,44,17,27.51663037667716,82.60653165294781,6.908604699942205,39.345832695907696,Maharashtra,mungbean
13134,8,35,20,27.415108398300273,83.3807411778542,6.666891899318718,51.186437987865844,Maharashtra,mungbean
13135,39,56,15,29.021992390006492,85.37384320976962,7.147497492273823,50.21306564781909,Himachal Pradesh,mungbean
13136,11,49,24,29.423471321686165,89.75943708678437,7.198242827690205,56.34612472899492,Himachal Pradesh,mungbean
13137,17,36,21,29.367965535413873,83.47387475923097,6.233693152084203,38.139467022717355,Maharashtra,mungbean
13138,10,35,17,28.418778848225454,85.33761467427198,6.744955826280023,48.02907647951528,Jammu and Kashmir,mungbean
13139,3,57,15,27.584903406193604,80.94583070871595,6.621084388316184,50.893542458586154,Jammu and Kashmir,mungbean
13140,27,48,16,29.538553823586117,89.79071732296623,6.525912220963665,42.27610441345095,Himachal Pradesh,mungbean
13141,9,51,15,29.11390119259532,87.4717206524625,6.861562405297675,51.60200629740597,Jammu and Kashmir,mungbean
13142,4,51,20,27.911036012897508,82.0483890277576,6.415657134726709,50.00489625639958,Maharashtra,mungbean
13143,32,42,24,28.485988571047276,87.33232714461151,7.156439209512251,53.69063852505446,Jammu and Kashmir,mungbean
13144,21,48,19,27.877404509185048,81.07657664493848,6.237696494373026,51.54679026003863,Maharashtra,mungbean
13145,29,58,22,27.725765707528517,83.50033389838036,6.606820959365119,46.36258447086573,Jammu and Kashmir,mungbean
13146,7,58,18,27.2597460968043,80.43318173178892,7.0546204379170225,51.67523917118252,Jammu and Kashmir,mungbean
13147,32,37,23,28.249745847874046,80.97903988894696,7.176094773051212,53.42288437158828,Maharashtra,mungbean
13148,4,45,15,28.302472370732573,85.77092529609718,6.309256677983817,57.07832333389133,Jammu and Kashmir,mungbean
13149,25,50,16,28.75228831558408,81.85612689859059,6.537780832524646,56.21925528759793,Jammu and Kashmir,mungbean
13150,6,53,22,27.628495660270296,87.99437445917263,6.322837328534125,42.13571552213532,Maharashtra,mungbean
13151,32,52,17,28.741645530244828,89.86089451642819,6.526234337004578,58.59058804436693,Maharashtra,mungbean
13152,25,55,22,29.150110222747976,87.99190298207547,6.744906839551126,50.47337820140929,Jammu and Kashmir,mungbean
13153,32,50,20,27.447066076427546,89.46589646870473,6.472851741751859,44.75559220415829,Himachal Pradesh,mungbean
13154,5,57,24,29.12233352302623,88.75992128002596,6.871268280349888,57.3523234963856,Himachal Pradesh,mungbean
13155,22,36,15,28.411956641989935,85.98976289364334,7.140333506516078,38.28187294516284,Jammu and Kashmir,mungbean
13156,11,37,16,28.738938221019275,88.49273452507786,6.255622992361103,52.65066992747873,Jammu and Kashmir,mungbean
13157,37,36,22,28.607318259416594,80.09265467554422,6.673310384104833,37.48997367121663,Maharashtra,mungbean
13158,28,42,23,28.365529386156833,80.16835661867562,7.023652102599192,55.75120854514013,Maharashtra,mungbean
13159,4,59,17,27.49831349913241,80.15670854824948,6.734702829845275,49.30920745814522,Maharashtra,mungbean
13160,36,52,24,28.896868358330643,82.22996663957832,6.476717650168495,47.8450016819831,Jammu and Kashmir,mungbean
13161,28,50,16,28.225004529080806,85.62913125129228,6.373340816284218,49.937052195274575,Jammu and Kashmir,mungbean
13162,6,36,15,28.903665870605337,82.1932583081313,6.857133746112198,52.6678572355261,Jammu and Kashmir,mungbean
13163,39,56,18,27.13737496068144,86.19759593394963,7.071258134816907,42.97918026900405,Jammu and Kashmir,mungbean
13164,16,38,21,27.446082610976067,85.58330133205062,6.682441471551762,58.42614976243813,Himachal Pradesh,mungbean
13165,2,50,21,27.88383905544634,84.57149351937913,6.2959352774382715,40.43462320411078,Himachal Pradesh,mungbean
13166,30,44,21,28.29240922868359,89.10251581225494,6.719778527860991,51.01910192519563,Jammu and Kashmir,mungbean
13167,26,47,15,29.18816415883759,84.62521446173808,7.061809782819273,46.54897934692923,Maharashtra,mungbean
13168,5,49,19,29.27557812827426,88.27400714003029,6.2586371700058425,37.37503900145977,Maharashtra,mungbean
13169,21,45,24,27.09446510534211,80.47779402413431,6.77524875786414,41.58832212261432,Maharashtra,mungbean
13170,4,54,15,27.177599343597244,89.66864297220977,6.320864749882979,42.14819875077378,Maharashtra,mungbean
13171,34,36,20,28.337841237639722,89.15186948084687,6.9093421306516705,42.239752602688974,Himachal Pradesh,mungbean
13172,21,39,22,28.672060347247083,84.77363961172725,6.382205259499358,41.43217779494994,Jammu and Kashmir,mungbean
13173,13,44,24,29.129639712282227,87.5254072131519,6.449301123321815,39.34916065952707,Himachal Pradesh,mungbean
13174,21,48,24,29.403537578265837,86.21445447148245,7.015405079614791,40.165305760088714,Jammu and Kashmir,mungbean
13175,19,41,22,28.30716526313828,81.41365735997238,6.376207761241279,58.251635080405066,Himachal Pradesh,mungbean
13176,4,44,15,27.873606954494118,87.50918536429273,6.681237603424603,41.076785967290085,Maharashtra,mungbean
13177,19,49,24,29.51519206318205,87.54950070752984,6.344261532852419,37.67998353177854,Himachal Pradesh,mungbean
13178,1,59,17,27.368735591405418,80.44813890275958,6.545692481070447,46.97656893867624,Maharashtra,mungbean
13179,4,45,23,28.324350779028173,84.21685258939905,6.355995677799859,41.78263060718123,Himachal Pradesh,mungbean
13180,39,40,20,28.81314907248436,89.32899590762014,6.31250425751722,37.72302139843019,Himachal Pradesh,mungbean
13181,10,53,17,28.46097546048194,83.98976817672244,6.700261054462048,44.72261816490735,Himachal Pradesh,mungbean
13182,33,35,15,28.304006534784982,89.78870865565732,6.809347249460963,57.52661856548902,Jammu and Kashmir,mungbean
13183,17,43,19,27.80512849389701,89.1308348816819,6.253131219515792,37.16196880979428,Jammu and Kashmir,mungbean
13184,28,50,15,28.90222385531589,87.59908536782854,6.596092007836299,50.54492815229314,Maharashtra,mungbean
13185,9,46,16,29.398284191131534,82.2264204358545,6.806523868042569,41.675688998303606,Himachal Pradesh,mungbean
13186,3,43,16,28.307463802976248,86.1667212671489,7.052822706697408,42.6620121965462,Himachal Pradesh,mungbean
13187,11,44,19,28.64967385300737,86.22568189299633,6.7723688004051255,54.128588938841744,Himachal Pradesh,mungbean
13188,36,38,22,27.87589634545316,84.62105361203594,6.454898113302856,57.89892037810725,Himachal Pradesh,mungbean
13189,11,46,22,27.668684094866066,84.9652529689379,6.872504910767065,38.77105967463246,Himachal Pradesh,mungbean
13190,10,46,21,27.082544985985855,80.84287225887002,6.919100485379703,56.02988404520189,Jammu and Kashmir,mungbean
13191,0,42,17,29.642306434355923,86.65272341106576,7.196984638775278,37.067013318887554,Maharashtra,mungbean
13192,30,44,22,28.02585523455803,88.14641304208813,6.953567379122768,48.01602621500966,Maharashtra,mungbean
13193,26,42,21,29.33341220094387,88.07702866623502,6.652321186486946,53.76162046490562,Himachal Pradesh,mungbean
13194,33,44,21,27.85415612584416,87.87916626784703,6.230908268910061,55.73130753746158,Jammu and Kashmir,mungbean
13195,7,43,22,28.827554986447666,87.74861308133573,6.3901487423088925,43.50325650527782,Jammu and Kashmir,mungbean
13196,30,49,17,28.919527039542757,86.76282887424075,6.824602341357346,39.150944898360606,Jammu and Kashmir,mungbean
13197,14,39,17,28.02051288143854,82.90652665398471,6.663108033660165,58.686329974086924,Maharashtra,mungbean
13198,34,44,24,29.123551387163687,86.0833680306593,6.952356527684801,45.47982078878557,Himachal Pradesh,mungbean
13199,9,39,24,29.09325517000275,85.17016275738493,6.2358484654845014,54.20183839388656,Jammu and Kashmir,mungbean
13200,39,54,21,28.25753781048615,83.42873647452562,6.974898566959898,45.607361211580084,Jammu and Kashmir,mungbean
13201,34,55,18,29.561629275773633,84.76960400055883,6.465171938177369,51.76775492887963,Maharashtra,mungbean
13202,23,59,18,28.984680350529242,88.17229270691968,6.507607694813818,39.651098285863824,Himachal Pradesh,mungbean
13203,38,35,23,29.894773222007842,82.95323829627326,6.586425437448815,59.609461824824976,Maharashtra,mungbean
13204,8,42,21,27.945591727117623,84.00350453542208,6.994530265274308,50.48988866732984,Maharashtra,mungbean
13205,30,35,24,27.822879285604117,86.57108979581251,6.7513831057582925,47.890604576498966,Jammu and Kashmir,mungbean
13206,34,36,21,29.24266387023747,89.69364561208806,7.060232742774825,50.0194600800512,Jammu and Kashmir,mungbean
13207,19,43,20,27.038645488596572,82.59569653113437,6.918112837901861,50.60017359052395,Maharashtra,mungbean
13208,2,57,17,28.895195216731278,88.11629448040763,6.363619035362943,39.45468193385778,Maharashtra,mungbean
13209,36,45,24,29.004133098203315,89.23029723510152,6.496858641419507,36.65424066592849,Maharashtra,mungbean
13210,22,58,21,29.810924070236,87.17545518600767,6.571389605564529,41.02431794437172,Jammu and Kashmir,mungbean
13211,21,37,16,29.912163644746453,81.82254824299697,6.622356881250678,45.31853716092619,Maharashtra,mungbean
13212,30,54,17,27.08070240384609,86.48745016921046,7.012587564145715,37.824283199681034,Jammu and Kashmir,mungbean
13213,20,48,18,27.276526386855966,85.60200722758283,6.734171686666858,42.55287928820849,Maharashtra,mungbean
13214,38,44,23,29.608567868028413,84.82245477012636,6.652827324726741,57.90862007507569,Jammu and Kashmir,mungbean
13215,6,42,21,28.606296659104718,84.75203247006512,6.2822595120612155,58.70276644881733,Jammu and Kashmir,mungbean
13216,29,56,23,27.8657639897612,86.77098491347083,6.820678932468352,42.41644482481744,Himachal Pradesh,mungbean
13217,30,42,19,29.13875490782803,87.7589592528622,6.448394735963987,47.51597200339769,Himachal Pradesh,mungbean
13218,2,47,16,28.87684506701114,84.37129731812958,6.8326862088324125,54.6758041595329,Himachal Pradesh,mungbean
13219,28,59,20,27.68931027243734,81.91927489021572,7.001749413778135,53.76179627132706,Jammu and Kashmir,mungbean
13220,34,44,24,27.92008443537427,89.9749282749544,6.910214244103781,54.353195951457,Himachal Pradesh,mungbean
13221,6,41,24,29.665499410656246,82.75088654424898,7.176947981445462,51.85901819716189,Maharashtra,mungbean
13222,32,37,24,27.16659633791635,81.6228212742204,7.052883974192865,50.455311690787774,Himachal Pradesh,mungbean
13223,12,53,22,29.16063875594133,84.22631661377953,7.122177135793459,50.63508323649545,Himachal Pradesh,mungbean
13224,35,57,17,28.198921825193686,85.69116821856025,6.413398073240661,39.61986298850161,Himachal Pradesh,mungbean
13225,31,43,22,27.576450169556868,87.60182169691815,6.790980175447027,43.23647476988357,Maharashtra,mungbean
13226,14,56,17,29.162955290808497,88.35526307410623,6.819793641184101,48.21994793433167,Maharashtra,mungbean
13227,26,36,20,27.03733852311755,84.25878713275684,6.341993268655035,40.08036671119548,Jammu and Kashmir,mungbean
13228,21,56,22,27.4573952925249,84.34796198103726,6.9031655734212904,48.0321902242681,Jammu and Kashmir,mungbean
13229,4,53,18,28.057064026379212,89.84766973556896,6.768253080200475,45.678213511242944,Maharashtra,mungbean
13230,12,36,21,27.547322864854277,83.62133286174743,6.86894322674879,51.49492225738432,Maharashtra,mungbean
13231,34,35,15,29.263340007576723,81.26210868910664,6.312731292602574,41.65256114333983,Jammu and Kashmir,mungbean
13232,32,42,22,27.900259362548127,82.64258086863835,6.602337546906877,44.13796710099726,Himachal Pradesh,mungbean
13233,22,51,21,29.632732424778016,81.0322469480408,6.693432470760662,37.01422421000237,Himachal Pradesh,mungbean
13234,16,41,23,27.622272146585207,84.30175850574334,6.81088932246229,56.615939158092715,Maharashtra,mungbean
13235,12,58,24,27.39761317365164,88.09967320378792,6.248223582945123,45.224385615105305,Himachal Pradesh,mungbean
13236,35,37,16,28.61551658508247,82.99112167250706,7.121199010227536,51.93372199831882,Jammu and Kashmir,mungbean
13237,20,40,22,28.565562191421783,84.27091200311611,6.513209668632134,41.58039621066686,Jammu and Kashmir,mungbean
13238,19,40,17,29.027630141467426,86.09449900359147,6.2726999619718935,48.27597232579924,Jammu and Kashmir,mungbean
13239,16,45,22,27.86703828366127,86.9123599864038,6.4704819730797025,53.14696671817134,Maharashtra,mungbean
13240,9,43,17,29.128076341603073,80.59865081871514,6.61872671933195,39.01897333111446,Maharashtra,mungbean
13241,35,50,17,29.6184232973081,88.14531010685148,6.862741091880964,37.196507284707614,Maharashtra,mungbean
13242,12,51,18,29.205965297197007,80.65484252328868,7.108102022353985,51.62450729247489,Jammu and Kashmir,mungbean
13243,28,50,18,28.72081952205075,80.92884078006088,6.424277802446617,56.16929879063187,Jammu and Kashmir,mungbean
13244,5,43,24,27.308880120956623,83.80533620752212,6.454195137602451,57.135791957568166,Maharashtra,mungbean
13245,36,57,18,29.712037838677944,83.12696161170508,6.915215554328811,52.13035573607637,Jammu and Kashmir,mungbean
13246,20,52,18,28.439343026736424,88.12716223662544,6.724972065902174,50.29661947532626,Jammu and Kashmir,mungbean
13247,38,48,18,29.913583733685698,81.54282107985055,6.955312511182141,45.8707772798774,Himachal Pradesh,mungbean
13248,1,48,15,28.99393304555876,82.288573067606,6.778650255824671,36.37554070056658,Himachal Pradesh,mungbean
13249,6,55,17,27.162082824253297,89.31540200196775,6.5211627243903685,47.01284896118896,Himachal Pradesh,mungbean
13250,14,35,22,28.49562442153323,85.02788916550513,6.526876282432064,38.90287074194309,Jammu and Kashmir,mungbean
13251,14,39,16,28.10601565044277,84.31498098741568,6.657726220881273,45.54810583333422,Jammu and Kashmir,mungbean
13252,21,39,21,29.86999318520754,81.6123786078222,6.766627724713313,59.841152036725575,Himachal Pradesh,mungbean
13253,31,51,18,29.671607616167062,83.29791122005574,6.526016824008943,54.404031329977,Himachal Pradesh,mungbean
13254,26,57,16,29.61481929027117,89.27268754691144,6.53797814400692,47.14447525923168,Himachal Pradesh,mungbean
13255,37,55,20,28.219009399657725,84.30053937369088,6.5936623420529825,58.50796390268232,Jammu and Kashmir,mungbean
13256,31,50,16,27.549970379524595,83.96026031123938,6.901867735938231,45.01126378121123,Jammu and Kashmir,mungbean
13257,21,43,18,27.34268497523333,81.25825834229504,6.631898900359085,46.924593115496165,Maharashtra,mungbean
13258,25,46,21,29.595515197736578,84.30367599751814,6.34912585009228,47.66968386424709,Jammu and Kashmir,mungbean
13259,3,41,18,29.864765429287786,88.07035467150767,6.689465173627223,36.1883080839065,Himachal Pradesh,mungbean
13260,22,48,23,28.06127154015175,88.67197042144444,6.359874563699537,51.5476284572583,Himachal Pradesh,mungbean
13261,10,56,18,28.777688024459135,82.71638203067789,6.80232091105941,52.368605883599514,Jammu and Kashmir,mungbean
13262,38,41,16,28.411082560399695,83.84978876184496,7.015693461843908,47.903926492363624,Himachal Pradesh,mungbean
13263,5,36,24,27.94811750689735,87.96284327686291,6.4122990204271035,40.29037287935172,Himachal Pradesh,mungbean
13264,25,44,20,29.019091936819212,80.09005090952502,7.0206233003200165,53.49542142998125,Jammu and Kashmir,mungbean
13265,27,51,19,29.718036555748252,87.06477513942562,6.3843672723426295,48.17313805644956,Himachal Pradesh,mungbean
13266,1,47,15,29.38347451544294,82.31414347999743,7.113039942369564,41.553401975787345,Himachal Pradesh,mungbean
13267,31,55,20,27.719326303683108,88.54390630853956,6.359437902158061,47.11843147180468,Maharashtra,mungbean
13268,6,38,20,28.07583249835296,85.34584746211898,6.4166045555583375,46.90362388132543,Maharashtra,mungbean
13269,39,50,20,29.87057752872169,83.10731744844524,6.680020236793842,55.813444960861176,Jammu and Kashmir,mungbean
